Co_Ref,crm_customer_complained,Time_to_Renewal,crm_competitors_mentioned,crm_refund_mentioned,crm_contractor_engagement,crm_customer_payment_intention,crm_membership_overdue,crm_dissatisfaction_with_support,crm_contractor_sentiment_score,Prospect_Outcome
EN0126,No,14_out,No,No,0,0,No,1,46.66666666666666,Won
EN0250,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
EN0330,No,45_out,Yes,No,1,0,No,0,25.0,Won
EN0402,No,45_out,No,No,0,0,Yes,0,50.0,Won
EN0493,No,45_out,No,No,1,0,No,0,25.0,Won
EN0511,No,pre_renewal,Not Discussed,No,1,0,Not Discussed,0,16.0,Won
EN0557,No,14_out,Not Discussed,No,1,0,No,0,40.0,Won
EN0604,No,14_out,No,No,0,0,Not Discussed,0,60.0,Won
EN0729,No,14_out,No,No,0,0,No,0,50.0,Won
EN1054,No,14_out,No,No,1,0,No,0,0.0,Won
EN1082,No,prior_year,Not Discussed,No,0,0,Not Discussed,0,50.0,Won
EN1377,No,45_out,No,No,1,0,No,0,16.666666666666668,Won
EN1553,No,14_out,Not Discussed,No,1,0,No,1,15.0,Won
EN1560,No,14_out,No,No,0,0,No,1,57.5,Won
EN1598,No,14_out,Not Discussed,No,0,0,Not Discussed,0,56.66666666666666,Won
EN2277,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
EN2516,No,45_out,No,No,1,0,Not Discussed,0,16.666666666666668,Won
EN3248,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
EN3485,No,pre_renewal,No,No,1,1,No,1,50.0,Won
EN3879,No,14_out,No,No,0,0,No,0,43.333333333333336,Won
EN4253,No,14_out,No,No,1,0,Not Discussed,0,20.0,Won
EN4332,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Won
EN4428,No,14_out,No,No,0,0,Not Discussed,1,52.5,Won
EN4678,No,14_out,No,No,0,0,No,0,66.66666666666667,Won
EN4717,No,14_out,Not Discussed,No,1,0,Yes,0,16.666666666666668,Won
EN4854,No,14_out,No,No,0,0,No,0,60.0,Won
EN5030,No,14_out,No,No,0,0,No,0,66.66666666666667,Won
EN5269,No,14_out,Not Discussed,No,1,0,Not Discussed,0,15.0,Won
EN5472,No,45_out,No,No,1,0,No,0,25.0,Won
EN5508,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
EN5685,No,14_out,No,No,0,0,No,0,33.333333333333336,Won
EN5862,No,14_out,No,No,1,0,Not Discussed,0,16.666666666666668,Won
EN5923,No,14_out,Not Discussed,No,1,0,Not Discussed,0,21.428571428571427,Churned
EN6193,No,14_out,Not Discussed,No,1,0,Not Discussed,0,8.333333333333334,Won
EN6225,No,14_out,Not Discussed,No,1,0,Not Discussed,0,14.285714285714286,Won
EN6561,Yes,14_out,Not Discussed,No,1,0,Not Discussed,1,0.0,Won
EN7166,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
EN7202,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
EN7318,No,14_out,No,No,0,0,No,0,50.0,Won
EN7662,No,14_out,No,No,0,1,No,0,50.0,Won
EN8137,No,14_out,No,No,0,1,Not Discussed,0,42.5,Won
EN8194,No,14_out,No,No,1,0,Not Discussed,0,25.0,Churned
EN8243,No,14_out,No,No,1,0,Not Discussed,0,17.5,Churned
EN8376,No,14_out,Not Discussed,No,1,0,Not Discussed,0,13.333333333333334,Won
EN8601,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
EN8854,No,14_out,No,No,0,0,No,0,66.66666666666667,Won
EN8971,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
EN9019,No,14_out,Not Discussed,No,1,0,No,0,0.0,Won
EN9337,No,14_out,Not Discussed,No,1,0,Not Discussed,0,21.428571428571427,Won
EN9571,No,pre_renewal,No,No,1,0,No,0,25.0,Won
EN9920,No,14_out,No,No,1,0,Yes,0,25.0,Churned
EO0081,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
EO0264,No,14_out,No,No,0,0,Yes,1,23.33333333333333,Won
EO0317,No,45_out,No,No,0,0,No,0,65.0,Won
EO0527,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
EO0642,No,45_out,No,No,1,0,Not Discussed,0,25.0,Won
EO1120,No,14_out,No,No,1,0,Yes,0,16.666666666666668,Won
EO1484,No,14_out,No,No,0,0,Not Discussed,0,62.5,Won
EO1495,No,14_out,Not Discussed,No,1,0,Not Discussed,0,10.0,Won
EO1542,No,14_out,No,No,0,0,Not Discussed,0,55.0,Won
EO1614,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
EO1637,No,14_out,Not Discussed,No,1,0,Not Discussed,0,16.666666666666668,Won
EO1925,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
EO1926,No,14_out,Not Discussed,No,1,0,No,0,8.333333333333334,Won
EO2160,No,prior_year,No,No,1,0,Yes,0,20.0,Won
EO2200,No,14_out,No,No,0,0,Not Discussed,0,35.0,Won
EO2222,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
EO2462,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Churned
EO2476,No,14_out,No,No,0,0,Not Discussed,0,45.0,Won
EO2687,No,14_out,No,No,0,0,Not Discussed,0,55.0,Won
EO2907,No,14_out,Not Discussed,Not Discussed,1,0,Not Discussed,0,22.5,Won
EO3144,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
EO3395,No,45_out,No,No,0,0,No,0,50.0,Won
EO3591,No,pre_renewal,No,No,0,0,Yes,0,80.0,Won
EO3842,No,14_out,No,No,0,0,Not Discussed,0,75.0,Won
EO3981,No,14_out,No,No,1,0,Not Discussed,0,12.5,Won
EO4145,No,pre_renewal,No,No,1,0,Yes,0,20.0,Won
EO4549,No,45_out,No,No,0,0,Not Discussed,0,46.66666666666666,Won
EO4727,Not Discussed,14_out,Not Discussed,No,1,0,No,1,10.0,Won
EO4823,No,14_out,Not Discussed,No,1,0,No,0,0.0,Won
EO4829,No,prior_year,No,No,0,0,Yes,0,50.0,Won
EO4944,No,45_out,No,No,1,0,No,0,25.0,Won
EO5087,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
EO5647,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
EO5837,No,14_out,No,No,0,0,Yes,0,63.333333333333336,Won
EO5909,No,14_out,No,No,0,0,No,0,30.0,Won
EO5927,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
EO6177,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
EO6633,No,prior_year,Not Discussed,No,1,0,Not Discussed,0,10.0,Won
EO6690,No,14_out,No,No,0,0,Yes,1,50.0,Won
EO6700,No,14_out,No,No,0,0,Yes,0,60.0,Won
EO6741,No,pre_renewal,Not Discussed,No,1,0,Not Discussed,0,8.333333333333334,Won
EO6829,No,14_out,No,No,1,0,Not Discussed,1,27.5,Won
EO7219,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
EO7517,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
EO7643,No,14_out,No,No,0,0,No,0,57.5,Won
EO7674,No,14_out,No,No,1,0,No,0,25.0,Won
EO7697,No,14_out,Not Discussed,No,1,0,Not Discussed,0,28.571428571428573,Won
EO8111,No,14_out,No,No,1,0,Not Discussed,0,12.5,Won
EO8143,No,14_out,No,No,1,0,No,0,25.0,Won
EO8547,No,14_out,Not Discussed,No,1,0,Not Discussed,0,21.666666666666668,Won
EO8648,No,14_out,No,No,1,0,Not Discussed,0,17.5,Won
EO8661,No,pre_renewal,No,No,0,0,Not Discussed,0,50.0,Churned
EO8765,No,14_out,Not Discussed,No,0,0,Not Discussed,0,33.333333333333336,Won
EO8892,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
EO8901,No,14_out,No,No,0,1,No,0,55.0,Won
EO9246,No,14_out,Not Discussed,No,1,0,No,0,0.0,Won
EO9901,No,14_out,No,No,0,0,Not Discussed,0,63.333333333333336,Won
EP0176,No,14_out,No,No,0,0,Not Discussed,0,75.0,Won
EP0802,No,45_out,Not Discussed,No,0,0,Not Discussed,0,30.0,Won
EP0906,No,pre_renewal,No,No,0,0,Not Discussed,0,35.0,Won
EP1122,No,14_out,No,No,0,0,Yes,0,50.0,Won
EP1282,No,14_out,No,No,0,0,Not Discussed,0,37.5,Won
EP1729,No,14_out,Not Discussed,No,0,0,Not Discussed,0,33.333333333333336,Won
EP1770,No,14_out,No,No,0,0,No,0,37.5,Churned
EP2129,No,45_out,No,No,0,0,Not Discussed,0,56.66666666666666,Won
EP2520,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
EP2776,No,14_out,No,No,0,0,No,0,43.333333333333336,Won
EP2853,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
EP3134,No,14_out,No,No,1,0,Not Discussed,0,12.5,Won
EP3442,No,pre_renewal,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
EP3699,No,prior_year,Not Discussed,No,1,0,Not Discussed,0,16.666666666666668,Won
EP3718,No,14_out,No,No,0,0,Yes,0,50.0,Won
EP3924,No,14_out,No,No,0,0,Not Discussed,0,37.5,Won
EP4125,No,45_out,Not Discussed,No,1,0,Yes,0,12.5,Won
EP4517,No,14_out,Not Discussed,No,0,0,Not Discussed,0,66.66666666666667,Won
EP4565,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
EP4679,No,14_out,Not Discussed,No,1,0,Yes,0,0.0,Won
EP4716,No,pre_renewal,No,No,1,0,Not Discussed,0,0.0,Won
EP4727,No,45_out,No,No,0,0,No,0,65.0,Won
EP4745,Yes,14_out,No,No,1,1,No,1,20.0,Won
EP4867,No,14_out,Not Discussed,No,1,0,No,0,8.333333333333334,Won
EP5069,No,pre_renewal,No,No,1,0,Not Discussed,0,25.0,Churned
EP5106,No,pre_renewal,No,No,1,0,No,0,0.0,Won
EP5115,No,14_out,No,No,0,0,No,0,60.0,Won
EP5345,No,14_out,Yes,No,1,1,Yes,0,30.0,Churned
EP5719,No,45_out,No,No,0,0,No,0,50.0,Won
EP5870,No,45_out,No,No,0,0,Yes,0,33.333333333333336,Won
EP5986,No,45_out,No,No,1,0,No,0,25.0,Won
EP6062,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
EP6174,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
EP6301,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
EP6327,No,45_out,Not Discussed,No,1,0,No,1,18.0,Won
EP6737,No,pre_renewal,No,No,0,0,Not Discussed,0,75.0,Won
EP6980,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
EP7121,No,45_out,No,No,0,0,Not Discussed,0,50.0,Churned
EP7139,No,45_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
EP7243,Not Discussed,pre_renewal,Not Discussed,Not Discussed,1,0,Not Discussed,0,7.5,Churned
EP7287,No,14_out,No,No,1,0,No,0,25.0,Won
EP7496,No,45_out,Not Discussed,No,0,0,Not Discussed,0,30.0,Won
EP7797,No,14_out,No,No,0,0,No,0,50.0,Won
EP8187,No,14_out,No,No,0,0,No,0,33.333333333333336,Won
EP8938,No,45_out,No,No,1,0,Not Discussed,0,25.0,Won
EP9147,No,14_out,No,No,0,0,No,0,50.0,Won
EP9480,No,14_out,No,No,0,0,No,0,50.0,Won
EP9523,No,14_out,No,No,0,0,No,1,37.5,Won
EP9859,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
EQ0097,Yes,14_out,No,No,0,0,Not Discussed,1,30.0,Won
EQ0547,No,45_out,No,No,0,0,No,0,33.333333333333336,Won
EQ0603,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
EQ0711,No,14_out,Not Discussed,No,1,0,Not Discussed,0,14.285714285714286,Churned
EQ0959,No,14_out,No,No,0,0,Not Discussed,0,30.0,Won
EQ1034,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
EQ1055,No,14_out,No,No,1,0,No,0,25.0,Churned
EQ1069,No,prior_year,Not Discussed,No,1,0,Not Discussed,1,32.5,Won
EQ1149,No,14_out,No,No,1,0,Not Discussed,0,16.666666666666668,Won
EQ1193,No,45_out,Not Discussed,No,0,0,Not Discussed,0,25.0,Won
EQ1305,Yes,14_out,No,No,0,1,No,1,20.0,Won
EQ1559,No,prior_year,No,No,1,0,Yes,0,25.0,Won
EQ1579,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
EQ1594,No,14_out,No,No,1,0,Not Discussed,0,16.666666666666668,Won
EQ1737,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
EQ2051,No,14_out,Not Discussed,No,1,0,Not Discussed,0,8.333333333333334,Won
EQ2152,No,14_out,No,No,0,0,Not Discussed,0,37.5,Won
EQ2214,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
EQ2267,No,14_out,No,No,0,0,Yes,0,33.333333333333336,Won
EQ2391,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
EQ2754,No,14_out,No,No,1,0,Not Discussed,0,40.0,Won
EQ2869,No,14_out,Yes,No,0,0,Yes,0,35.0,Won
EQ3166,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
EQ3393,No,14_out,No,No,0,0,No,0,50.0,Won
EQ3471,No,prior_year,No,No,0,0,Not Discussed,0,50.0,Won
EQ3609,No,14_out,No,No,1,0,No,0,0.0,Won
EQ3917,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
EQ4064,No,45_out,No,No,0,0,Not Discussed,0,30.0,Won
EQ4195,No,45_out,No,No,0,0,No,0,70.0,Won
EQ4234,Yes,14_out,No,No,1,0,Not Discussed,1,23.33333333333333,Churned
EQ4712,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
EQ4934,No,14_out,No,No,0,0,Not Discussed,0,25.0,Churned
EQ5136,No,45_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Churned
EQ5144,No,14_out,No,No,0,0,Not Discussed,0,45.0,Won
EQ5146,No,45_out,No,No,1,0,Not Discussed,0,30.0,Churned
EQ5252,No,14_out,No,No,0,0,Yes,0,50.0,Won
EQ5342,Yes,prior_year,No,No,0,0,Not Discussed,1,50.0,Won
EQ5356,No,pre_renewal,No,No,0,0,No,0,50.0,Won
EQ5458,No,14_out,No,No,1,0,Not Discussed,0,6.666666666666667,Won
EQ5493,No,14_out,No,No,1,0,Not Discussed,0,16.666666666666668,Won
EQ5498,No,pre_renewal,No,No,1,1,Yes,0,25.0,Won
EQ5846,No,45_out,No,No,0,1,Yes,0,50.0,Churned
EQ6100,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Churned
EQ6154,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
EQ6157,No,14_out,No,No,0,0,Not Discussed,0,37.5,Won
EQ6309,No,14_out,No,No,0,0,Not Discussed,0,35.0,Won
EQ7091,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Won
EQ7323,No,14_out,No,No,0,0,No,0,37.5,Won
EQ7492,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
EQ7715,No,45_out,No,No,1,0,Not Discussed,0,20.0,Won
EQ7995,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
EQ8197,No,14_out,No,No,0,0,No,0,43.333333333333336,Won
EQ8366,No,14_out,No,No,1,0,Not Discussed,0,0.0,Won
EQ8626,No,14_out,No,No,1,0,Yes,1,57.5,Won
EQ8729,No,14_out,No,No,0,0,Yes,0,47.5,Won
EQ9322,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
EQ9550,Not Discussed,14_out,Not Discussed,No,0,0,Not Discussed,1,26.0,Won
EQ9579,Not Discussed,14_out,Not Discussed,No,1,0,Not Discussed,0,16.666666666666668,Won
EQ9656,No,prior_year,No,No,0,0,Not Discussed,0,50.0,Won
ER0038,No,45_out,Not Discussed,No,1,0,Not Discussed,0,33.333333333333336,Won
ER0172,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
ER0268,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
ER0339,No,pre_renewal,No,No,0,0,Not Discussed,0,50.0,Won
ER0447,No,45_out,No,No,0,0,No,0,45.0,Won
ER1559,No,14_out,No,No,0,1,No,1,33.333333333333336,Churned
ER1563,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
ER1625,No,14_out,No,No,0,0,No,0,57.5,Won
ER1806,No,14_out,No,No,0,0,No,0,75.0,Won
ER1836,No,14_out,No,No,0,0,No,0,33.333333333333336,Won
ER2443,No,14_out,No,No,1,0,Not Discussed,0,12.5,Won
ER2668,No,14_out,No,No,0,0,No,0,60.0,Won
ER2792,No,14_out,No,No,1,0,Not Discussed,0,16.666666666666668,Won
ER2863,No,14_out,No,No,1,0,Not Discussed,0,12.5,Churned
ER3331,No,45_out,No,No,0,0,Yes,0,50.0,Won
ER3412,No,14_out,Not Discussed,No,1,0,Not Discussed,0,14.285714285714286,Won
ER3479,No,14_out,No,No,0,0,No,1,43.333333333333336,Won
ER3897,No,45_out,No,No,0,0,No,0,65.0,Won
ER3954,No,14_out,No,No,0,0,Not Discussed,0,60.0,Won
ER4015,No,14_out,No,No,0,1,Not Discussed,0,43.333333333333336,Churned
ER4050,No,14_out,No,No,1,1,Yes,0,50.0,Churned
ER4202,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Won
ER4287,No,14_out,No,No,1,0,Not Discussed,0,0.0,Won
ER4370,No,14_out,No,No,1,0,Not Discussed,0,20.0,Won
ER4781,Yes,14_out,No,No,0,1,No,1,6.666666666666667,Won
ER5094,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
ER5113,No,14_out,No,No,0,1,Not Discussed,1,32.5,Won
ER5191,No,45_out,No,No,0,0,Not Discussed,0,70.0,Won
ER5224,No,14_out,No,No,0,0,Not Discussed,0,63.333333333333336,Won
ER5735,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
ER5807,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
ER6032,No,14_out,No,No,1,0,Not Discussed,0,26.666666666666668,Won
ER6105,No,14_out,No,No,0,0,Not Discussed,0,35.0,Won
ER6210,No,14_out,No,No,1,1,No,0,10.0,Won
ER6502,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Churned
ER6616,No,14_out,No,No,0,0,Not Discussed,0,46.66666666666666,Won
ER6855,No,14_out,No,No,0,0,Not Discussed,0,60.0,Won
ER7051,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
ER7094,No,14_out,No,No,1,0,Yes,0,25.0,Won
ER7209,No,14_out,No,No,0,0,No,0,33.333333333333336,Won
ER7364,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
ER7506,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
ER7687,No,45_out,No,No,0,0,Yes,0,50.0,Won
ER7880,No,14_out,No,No,1,0,Not Discussed,1,43.333333333333336,Churned
ER8002,No,14_out,No,No,1,0,Yes,0,16.666666666666668,Won
ER8381,No,pre_renewal,No,No,0,0,No,0,65.0,Won
ER8440,No,14_out,No,No,1,0,Not Discussed,0,40.0,Won
ER8643,No,14_out,No,No,0,0,Not Discussed,0,62.5,Won
ER8664,No,14_out,Not Discussed,No,1,0,Not Discussed,0,22.5,Won
ER9006,No,pre_renewal,No,No,1,1,Yes,1,25.0,Churned
ER9108,No,14_out,No,No,0,0,Not Discussed,0,60.0,Won
ER9147,No,14_out,Yes,No,1,1,Yes,1,16.666666666666668,Won
ER9838,No,14_out,No,No,0,0,Not Discussed,0,43.333333333333336,Won
ER9930,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
ES0077,No,45_out,No,No,0,0,Not Discussed,0,70.0,Won
ES0097,No,14_out,No,No,0,1,Not Discussed,0,45.0,Churned
ES0440,No,14_out,No,No,1,1,No,1,30.0,Won
ES0442,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Won
ES0524,No,prior_year,Not Discussed,No,1,0,No,0,12.5,Churned
ES0842,No,14_out,Not Discussed,No,1,0,No,0,0.0,Won
ES1859,Yes,prior_year,No,No,0,1,No,1,50.0,Won
ES1989,No,14_out,No,No,1,1,Yes,1,43.333333333333336,Churned
ES2113,No,pre_renewal,No,No,1,0,Not Discussed,0,0.0,Won
ES2268,Yes,45_out,No,No,0,0,Yes,1,20.0,Won
ES2300,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
ES2352,No,14_out,No,No,0,0,Not Discussed,1,50.0,Won
ES2887,No,pre_renewal,No,No,1,0,Not Discussed,0,25.0,Won
ES2945,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
ES3308,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
ES3349,No,14_out,Not Discussed,No,1,0,No,0,8.333333333333334,Won
ES3718,No,pre_renewal,Not Discussed,No,1,0,No,0,0.0,Won
ES4140,No,45_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
ES4168,No,14_out,No,No,1,0,No,0,16.666666666666668,Won
ES4405,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
ES4818,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
ES4981,No,14_out,No,No,0,0,Not Discussed,0,86.66666666666667,Won
ES5797,No,45_out,Not Discussed,No,1,0,Yes,0,16.666666666666668,Won
ES5843,No,14_out,No,No,1,0,Not Discussed,0,16.666666666666668,Churned
ES6650,No,pre_renewal,No,No,0,0,No,0,65.0,Won
ES6662,No,pre_renewal,Not Discussed,No,1,0,Not Discussed,0,12.5,Won
ES6893,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
ES7201,No,14_out,No,No,1,1,Yes,0,13.333333333333334,Churned
ES7689,No,14_out,No,No,0,0,Not Discussed,0,40.0,Won
ES7698,No,14_out,Not Discussed,No,1,0,Not Discussed,0,10.0,Won
ES8395,No,14_out,Not Discussed,No,1,0,No,0,0.0,Won
ES8436,No,14_out,No,No,1,1,No,0,30.0,Churned
ES8823,No,14_out,No,No,1,0,Not Discussed,1,40.0,Won
ES9283,No,14_out,No,No,0,0,No,0,33.333333333333336,Won
ES9522,No,14_out,No,No,1,0,No,0,12.5,Won
ES9643,No,14_out,Not Discussed,No,1,0,Not Discussed,0,8.333333333333334,Won
ES9706,No,14_out,No,No,0,0,Yes,0,50.0,Won
ES9918,No,14_out,Not Discussed,No,0,0,Not Discussed,0,33.333333333333336,Won
ET0027,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
ET0153,No,14_out,Not Discussed,No,1,0,Not Discussed,0,25.0,Won
ET0268,No,14_out,Yes,No,0,0,Yes,0,75.0,Won
ET0912,No,14_out,No,No,0,0,No,0,50.0,Won
ET0956,No,14_out,No,No,1,0,Not Discussed,0,32.5,Won
ET1010,No,14_out,No,No,0,1,No,0,35.0,Churned
ET1071,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
ET1136,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
ET1179,No,14_out,No,No,0,0,Not Discussed,0,66.66666666666667,Won
ET1306,No,14_out,No,No,1,0,Not Discussed,0,0.0,Won
ET1475,No,14_out,Not Discussed,No,1,0,Not Discussed,0,20.0,Won
ET1547,No,45_out,No,No,0,0,Not Discussed,0,52.0,Won
ET1549,No,14_out,No,No,0,0,No,0,33.333333333333336,Churned
ET1552,No,14_out,No,No,0,0,Not Discussed,0,42.5,Won
ET2027,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Won
ET2283,No,45_out,No,No,0,0,Yes,0,43.333333333333336,Won
ET2342,No,14_out,Not Discussed,No,1,0,Not Discussed,0,21.428571428571427,Won
ET2390,No,14_out,No,No,0,0,No,0,37.5,Won
ET2629,No,14_out,No,No,0,0,Not Discussed,0,30.0,Won
ET2924,No,14_out,No,No,0,0,Yes,0,46.66666666666666,Won
ET2983,No,14_out,No,No,0,0,Not Discussed,0,37.5,Won
ET3041,No,14_out,No,No,1,0,Not Discussed,1,33.333333333333336,Churned
ET3126,No,14_out,Not Discussed,No,1,0,Not Discussed,0,20.0,Won
ET3267,No,14_out,No,No,1,0,Not Discussed,0,26.666666666666668,Won
ET3700,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
ET3816,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
ET3939,No,14_out,No,No,1,0,No,0,25.0,Won
ET4005,No,14_out,No,No,0,0,Yes,0,37.5,Won
ET4022,No,14_out,No,No,0,0,Yes,0,50.0,Won
ET4178,No,14_out,No,No,0,0,Not Discussed,0,75.0,Won
ET4195,No,14_out,No,No,1,0,No,0,25.0,Won
ET4656,No,45_out,No,No,0,0,Yes,0,33.333333333333336,Won
ET4919,No,14_out,No,No,1,0,No,0,25.0,Won
ET5247,No,pre_renewal,No,No,1,1,Not Discussed,0,0.0,Churned
ET5438,No,45_out,No,No,1,0,No,0,25.0,Won
ET5593,No,14_out,Not Discussed,No,1,0,Not Discussed,0,20.0,Won
ET5963,No,14_out,No,No,1,0,No,0,17.5,Won
ET6090,No,14_out,No,No,0,0,No,0,33.333333333333336,Won
ET6117,No,14_out,No,No,1,0,Yes,0,12.5,Won
ET6153,No,45_out,No,No,0,0,Not Discussed,0,50.0,Won
ET6322,No,14_out,No,No,0,0,Yes,1,47.5,Won
ET6329,No,14_out,No,No,0,0,Not Discussed,0,37.5,Won
ET6379,No,14_out,No,No,1,1,No,0,25.0,Churned
ET6406,No,14_out,No,No,1,0,Not Discussed,0,0.0,Churned
ET6568,No,14_out,No,No,0,0,Not Discussed,1,37.5,Won
ET6609,Yes,14_out,No,No,1,1,No,1,20.0,Churned
ET6692,No,14_out,No,No,0,0,Yes,1,50.0,Won
ET6851,No,14_out,No,No,1,0,No,0,6.666666666666667,Won
ET6931,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
ET7046,No,14_out,No,No,0,0,No,0,65.0,Won
ET7492,No,14_out,Not Discussed,No,1,0,Not Discussed,0,14.285714285714286,Won
ET7524,No,45_out,No,No,0,0,Not Discussed,0,60.0,Won
ET7648,No,45_out,No,No,1,0,Yes,0,16.666666666666668,Won
ET7740,No,14_out,No,No,0,0,No,0,70.0,Won
ET7763,No,14_out,No,No,1,0,Not Discussed,0,26.666666666666668,Won
ET8594,No,14_out,No,No,1,0,Not Discussed,0,22.5,Won
ET8843,No,14_out,Not Discussed,No,1,0,Not Discussed,0,28.33333333333333,Won
ET8958,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
ET9082,No,45_out,Not Discussed,No,1,0,Not Discussed,0,12.5,Won
ET9169,No,45_out,No,No,1,0,Not Discussed,0,10.0,Won
ET9321,No,45_out,No,No,1,0,Not Discussed,0,20.0,Won
ET9863,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
EU0064,No,14_out,No,No,1,0,Not Discussed,0,50.0,Won
